station_id,variant,entry_ts,exit_ts,source_run
S12,MODEL_A,1970-01-01T03:32:36.681000+00:00,1970-01-01T03:41:25.530000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:33:35.410000+00:00,1970-01-01T03:42:21.913000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:34:38.256000+00:00,1970-01-01T03:43:21.014000+00:00,run_0003
S12,MODEL_B,1970-01-01T03:35:45.156000+00:00,1970-01-01T03:44:03.774000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:36:33.760000+00:00,1970-01-01T03:44:48.275000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:37:28.444000+00:00,1970-01-01T03:46:10.639000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:38:26.651000+00:00,1970-01-01T03:46:48.475000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:39:39.640000+00:00,1970-01-01T03:48:17.597000+00:00,run_0003
S12,MODEL_B,1970-01-01T03:40:48.706000+00:00,1970-01-01T03:49:42.608000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:41:50.967000+00:00,1970-01-01T03:51:02.060000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:42:41.913000+00:00,1970-01-01T03:52:17.937000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:43:34.796000+00:00,1970-01-01T03:53:11.682000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:44:27.924000+00:00,1970-01-01T03:54:18.942000+00:00,run_0003
S12,MODEL_B,1970-01-01T03:45:27.626000+00:00,1970-01-01T03:55:49.958000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:46:39.768000+00:00,1970-01-01T03:56:34.964000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:48:17.694000+00:00,1970-01-01T03:57:50.517000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:49:28.142000+00:00,1970-01-01T03:58:52.269000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:50:50.155000+00:00,1970-01-01T04:00:01.317000+00:00,run_0003
S12,MODEL_B,1970-01-01T03:51:38.071000+00:00,1970-01-01T04:00:54.932000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:52:41.876000+00:00,1970-01-01T04:02:05.663000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:54:10.256000+00:00,1970-01-01T04:03:27.631000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:55:01.312000+00:00,1970-01-01T04:04:58.489000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:56:12.161000+00:00,1970-01-01T04:06:01.008000+00:00,run_0003
S12,MODEL_B,1970-01-01T03:57:26.602000+00:00,1970-01-01T04:07:08.979000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:58:25.967000+00:00,1970-01-01T04:07:59.997000+00:00,run_0003
S12,MODEL_A,1970-01-01T03:59:29.255000+00:00,1970-01-01T04:08:59.261000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:00:35.690000+00:00,1970-01-01T04:10:22.963000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:01:53.946000+00:00,1970-01-01T04:11:11.353000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:03:24.159000+00:00,1970-01-01T04:12:07.205000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:04:31.962000+00:00,1970-01-01T04:12:50.588000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:05:35.872000+00:00,1970-01-01T04:14:05.304000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:06:25.011000+00:00,1970-01-01T04:14:56.903000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:07:33.001000+00:00,1970-01-01T04:15:53.748000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:08:36.260000+00:00,1970-01-01T04:17:01.014000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:09:24.234000+00:00,1970-01-01T04:17:51.861000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:10:30.262000+00:00,1970-01-01T04:18:53.255000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:11:16.521000+00:00,1970-01-01T04:20:00.576000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:12:30.369000+00:00,1970-01-01T04:21:26.165000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:13:29.713000+00:00,1970-01-01T04:22:28.242000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:14:25.572000+00:00,1970-01-01T04:23:24.720000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:15:27.162000+00:00,1970-01-01T04:24:31.316000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:16:21.789000+00:00,1970-01-01T04:25:30.281000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:17:30.977000+00:00,1970-01-01T04:26:55.561000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:18:37.172000+00:00,1970-01-01T04:27:45.310000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:19:37.718000+00:00,1970-01-01T04:28:52.188000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:20:55.207000+00:00,1970-01-01T04:30:09.743000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:21:37.520000+00:00,1970-01-01T04:31:20.876000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:22:48.910000+00:00,1970-01-01T04:32:55.309000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:23:59.466000+00:00,1970-01-01T04:33:35.678000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:25:19.399000+00:00,1970-01-01T04:34:49.160000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:26:11.965000+00:00,1970-01-01T04:36:04.733000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:27:06.913000+00:00,1970-01-01T04:36:51.933000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:28:22.340000+00:00,1970-01-01T04:38:19.273000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:29:34.110000+00:00,1970-01-01T04:39:25.568000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:31:01.138000+00:00,1970-01-01T04:40:34.212000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:32:06.897000+00:00,1970-01-01T04:41:39.172000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:33:12.364000+00:00,1970-01-01T04:43:19.415000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:34:29.808000+00:00,1970-01-01T04:44:13.678000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:35:19.761000+00:00,1970-01-01T04:45:05.572000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:36:39.734000+00:00,1970-01-01T04:45:58.072000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:38:06.545000+00:00,1970-01-01T04:47:19.619000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:39:05.130000+00:00,1970-01-01T04:48:00.490000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:40:06.674000+00:00,1970-01-01T04:49:13.228000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:41:43.483000+00:00,1970-01-01T04:50:17.675000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:42:30.390000+00:00,1970-01-01T04:50:58.973000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:43:30.884000+00:00,1970-01-01T04:51:31.135000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:44:21.147000+00:00,1970-01-01T04:52:51.810000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:45:23.578000+00:00,1970-01-01T04:53:55.988000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:46:30.326000+00:00,1970-01-01T04:54:53.542000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:47:30.089000+00:00,1970-01-01T04:55:49.184000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:48:08.428000+00:00,1970-01-01T04:56:59.989000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:49:18.418000+00:00,1970-01-01T04:58:10.436000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:50:15.422000+00:00,1970-01-01T04:59:32.041000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:51:13.857000+00:00,1970-01-01T05:00:26.080000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:52:20.150000+00:00,1970-01-01T05:01:14.317000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:53:12.811000+00:00,1970-01-01T05:02:11.591000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:54:20.021000+00:00,1970-01-01T05:03:04.684000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:55:34.777000+00:00,1970-01-01T05:04:03.859000+00:00,run_0003
S12,MODEL_B,1970-01-01T04:56:35.464000+00:00,1970-01-01T05:05:18.321000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:57:56.959000+00:00,1970-01-01T05:06:45.982000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:58:43.988000+00:00,1970-01-01T05:07:48.222000+00:00,run_0003
S12,MODEL_A,1970-01-01T04:59:38.949000+00:00,1970-01-01T05:09:17.272000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:00:39.010000+00:00,1970-01-01T05:10:34.967000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:01:36.149000+00:00,1970-01-01T05:11:35.380000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:02:36.350000+00:00,1970-01-01T05:12:41.038000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:03:48.588000+00:00,1970-01-01T05:13:54.123000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:05:10.952000+00:00,1970-01-01T05:14:57.790000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:06:09.634000+00:00,1970-01-01T05:15:37.348000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:07:44.287000+00:00,1970-01-01T05:16:31.017000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:08:58.390000+00:00,1970-01-01T05:17:39.676000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:10:00.677000+00:00,1970-01-01T05:18:22.235000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:11:00.421000+00:00,1970-01-01T05:19:16.141000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:12:14.859000+00:00,1970-01-01T05:19:53.463000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:13:15.360000+00:00,1970-01-01T05:21:29.110000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:14:08.112000+00:00,1970-01-01T05:22:28.120000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:15:05.446000+00:00,1970-01-01T05:23:09.425000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:15:39.927000+00:00,1970-01-01T05:24:17.406000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:16:35.399000+00:00,1970-01-01T05:25:05.092000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:17:48.417000+00:00,1970-01-01T05:25:54.423000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:18:36.390000+00:00,1970-01-01T05:26:36.107000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:19:29.109000+00:00,1970-01-01T05:27:42.304000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:20:48.811000+00:00,1970-01-01T05:29:20.383000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:21:48.300000+00:00,1970-01-01T05:30:09.533000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:22:48.361000+00:00,1970-01-01T05:30:47.144000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:23:32.810000+00:00,1970-01-01T05:31:55.099000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:24:21.982000+00:00,1970-01-01T05:32:37.417000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:25:13.546000+00:00,1970-01-01T05:33:27.398000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:26:26.203000+00:00,1970-01-01T05:34:33.147000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:27:33.267000+00:00,1970-01-01T05:35:39.335000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:28:22.776000+00:00,1970-01-01T05:36:34.779000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:29:09.081000+00:00,1970-01-01T05:37:59.529000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:30:12.479000+00:00,1970-01-01T05:38:53.448000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:31:06.043000+00:00,1970-01-01T05:40:14.597000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:31:59.901000+00:00,1970-01-01T05:41:23.159000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:33:08.459000+00:00,1970-01-01T05:42:07.864000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:33:58.564000+00:00,1970-01-01T05:43:26.368000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:35:09.953000+00:00,1970-01-01T05:44:42.243000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:36:22.832000+00:00,1970-01-01T05:45:45.049000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:37:18.134000+00:00,1970-01-01T05:46:33.018000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:38:43.104000+00:00,1970-01-01T05:47:58.257000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:39:37.176000+00:00,1970-01-01T05:48:59.788000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:40:29.022000+00:00,1970-01-01T05:50:01.881000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:41:51.066000+00:00,1970-01-01T05:50:51.186000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:42:55.012000+00:00,1970-01-01T05:51:24.813000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:44:02.766000+00:00,1970-01-01T05:52:39.795000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:45:01.909000+00:00,1970-01-01T05:53:46.948000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:46:16.531000+00:00,1970-01-01T05:54:35.392000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:47:20.917000+00:00,1970-01-01T05:55:37.046000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:48:12.225000+00:00,1970-01-01T05:56:21.862000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:49:05.030000+00:00,1970-01-01T05:57:16.295000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:50:00.854000+00:00,1970-01-01T05:58:34.639000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:50:53.641000+00:00,1970-01-01T05:59:41.603000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:51:54.469000+00:00,1970-01-01T06:00:30.143000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:52:59.441000+00:00,1970-01-01T06:01:50.047000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:53:53.152000+00:00,1970-01-01T06:03:02.780000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:54:49.206000+00:00,1970-01-01T06:03:41.335000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:55:42.400000+00:00,1970-01-01T06:05:07.150000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:56:44.387000+00:00,1970-01-01T06:06:44.289000+00:00,run_0003
S12,MODEL_B,1970-01-01T05:58:00.860000+00:00,1970-01-01T06:07:30.147000+00:00,run_0003
S12,MODEL_A,1970-01-01T05:58:54.354000+00:00,1970-01-01T06:09:06.781000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:00:03.780000+00:00,1970-01-01T06:10:01.387000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:01:12.203000+00:00,1970-01-01T06:10:48.404000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:02:17.140000+00:00,1970-01-01T06:11:47.880000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:03:18.138000+00:00,1970-01-01T06:12:36.256000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:04:45.966000+00:00,1970-01-01T06:13:43.844000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:05:52.290000+00:00,1970-01-01T06:14:41.523000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:07:03.392000+00:00,1970-01-01T06:15:24.701000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:08:14.642000+00:00,1970-01-01T06:17:00.779000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:09:11.999000+00:00,1970-01-01T06:18:01.804000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:10:05.767000+00:00,1970-01-01T06:19:06.922000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:11:19.500000+00:00,1970-01-01T06:19:40.541000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:12:10.865000+00:00,1970-01-01T06:20:46.680000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:12:57.629000+00:00,1970-01-01T06:21:45.569000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:14:06.063000+00:00,1970-01-01T06:22:57.024000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:15:29.882000+00:00,1970-01-01T06:23:39.099000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:16:31.095000+00:00,1970-01-01T06:25:03.798000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:17:29.704000+00:00,1970-01-01T06:25:59.633000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:18:23.502000+00:00,1970-01-01T06:26:53.611000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:19:23.624000+00:00,1970-01-01T06:27:56.330000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:20:14.557000+00:00,1970-01-01T06:28:38.203000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:21:04.354000+00:00,1970-01-01T06:29:37.759000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:22:03.393000+00:00,1970-01-01T06:30:31.556000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:23:21.137000+00:00,1970-01-01T06:31:21.846000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:24:06.720000+00:00,1970-01-01T06:32:39.204000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:24:52.110000+00:00,1970-01-01T06:34:01.427000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:25:44.551000+00:00,1970-01-01T06:35:36.403000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:26:34.185000+00:00,1970-01-01T06:36:29.284000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:27:47.607000+00:00,1970-01-01T06:37:10.271000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:28:40.195000+00:00,1970-01-01T06:38:16.249000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:29:53.036000+00:00,1970-01-01T06:39:10.790000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:30:55.450000+00:00,1970-01-01T06:40:11.763000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:32:26.098000+00:00,1970-01-01T06:41:15.704000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:33:55.411000+00:00,1970-01-01T06:42:16.757000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:34:41.915000+00:00,1970-01-01T06:43:17.512000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:35:36.553000+00:00,1970-01-01T06:43:53.171000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:36:28.356000+00:00,1970-01-01T06:45:09.135000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:37:44.303000+00:00,1970-01-01T06:46:05.842000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:38:30.974000+00:00,1970-01-01T06:46:54.856000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:39:29.243000+00:00,1970-01-01T06:47:46.028000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:40:31.347000+00:00,1970-01-01T06:48:57.149000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:41:18.625000+00:00,1970-01-01T06:49:41.987000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:42:19.474000+00:00,1970-01-01T06:50:29.706000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:43:15.939000+00:00,1970-01-01T06:51:56.117000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:44:06.394000+00:00,1970-01-01T06:52:56+00:00,run_0003
S12,MODEL_A,1970-01-01T06:45:03.992000+00:00,1970-01-01T06:54:02.800000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:45:52.528000+00:00,1970-01-01T06:54:56.932000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:46:57.402000+00:00,1970-01-01T06:55:51.373000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:47:53.029000+00:00,1970-01-01T06:57:07.835000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:48:54.243000+00:00,1970-01-01T06:58:01.967000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:50:19.988000+00:00,1970-01-01T06:59:04.449000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:51:20.354000+00:00,1970-01-01T06:59:54.101000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:52:08.921000+00:00,1970-01-01T07:01:04.488000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:53:11.712000+00:00,1970-01-01T07:02:20.504000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:54:21.674000+00:00,1970-01-01T07:03:11.725000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:55:20.722000+00:00,1970-01-01T07:04:30.618000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:56:11.936000+00:00,1970-01-01T07:05:22.959000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:57:18.222000+00:00,1970-01-01T07:06:36.485000+00:00,run_0003
S12,MODEL_A,1970-01-01T06:58:16.305000+00:00,1970-01-01T07:07:43.928000+00:00,run_0003
S12,MODEL_B,1970-01-01T06:59:26.931000+00:00,1970-01-01T07:08:40.897000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:00:34.447000+00:00,1970-01-01T07:09:37.936000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:01:39.336000+00:00,1970-01-01T07:11:15.975000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:02:45.818000+00:00,1970-01-01T07:12:08.980000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:03:44.960000+00:00,1970-01-01T07:12:54.149000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:05:01.404000+00:00,1970-01-01T07:14:14.955000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:05:56.298000+00:00,1970-01-01T07:15:40.692000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:06:44.754000+00:00,1970-01-01T07:16:42.218000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:07:45.804000+00:00,1970-01-01T07:17:51.599000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:09:31.006000+00:00,1970-01-01T07:18:46.150000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:10:35.038000+00:00,1970-01-01T07:20:12.857000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:11:31.730000+00:00,1970-01-01T07:21:42.415000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:12:41.322000+00:00,1970-01-01T07:22:48.531000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:13:52.481000+00:00,1970-01-01T07:23:38.392000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:14:56.809000+00:00,1970-01-01T07:24:25.201000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:15:49.039000+00:00,1970-01-01T07:24:59.784000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:16:40.488000+00:00,1970-01-01T07:25:51.693000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:17:38.906000+00:00,1970-01-01T07:26:39.475000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:18:20.268000+00:00,1970-01-01T07:27:51.911000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:19:18.829000+00:00,1970-01-01T07:28:47.047000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:20:25.096000+00:00,1970-01-01T07:29:48.063000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:21:21.370000+00:00,1970-01-01T07:30:43.767000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:22:27.947000+00:00,1970-01-01T07:32:17.030000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:23:34.728000+00:00,1970-01-01T07:33:12.577000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:24:16.672000+00:00,1970-01-01T07:34:10.200000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:25:45.893000+00:00,1970-01-01T07:35:03.969000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:26:56.992000+00:00,1970-01-01T07:35:50.106000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:27:49.399000+00:00,1970-01-01T07:37:35.924000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:28:34.899000+00:00,1970-01-01T07:38:34.338000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:29:38.340000+00:00,1970-01-01T07:39:36.240000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:30:42.213000+00:00,1970-01-01T07:40:38.890000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:31:29.951000+00:00,1970-01-01T07:41:53.095000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:32:37.709000+00:00,1970-01-01T07:43:00.020000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:33:40.504000+00:00,1970-01-01T07:43:47.775000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:34:41.631000+00:00,1970-01-01T07:44:42.113000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:35:34.518000+00:00,1970-01-01T07:46:02.483000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:36:56.660000+00:00,1970-01-01T07:47:40.576000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:38:06.727000+00:00,1970-01-01T07:48:50.894000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:39:00+00:00,1970-01-01T07:50:08.530000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:40:01.146000+00:00,1970-01-01T07:51:05.060000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:41:07.338000+00:00,1970-01-01T07:51:56.481000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:42:15.352000+00:00,1970-01-01T07:52:52.553000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:43:33.684000+00:00,1970-01-01T07:53:58.863000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:44:36.161000+00:00,1970-01-01T07:54:40.763000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:45:35.780000+00:00,1970-01-01T07:55:40.129000+00:00,run_0003
S12,MODEL_B,1970-01-01T07:46:51.410000+00:00,1970-01-01T07:56:32.673000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:48:03.671000+00:00,1970-01-01T07:57:22.786000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:48:59.294000+00:00,1970-01-01T07:58:06.971000+00:00,run_0003
S12,MODEL_A,1970-01-01T07:49:55.152000+00:00,1970-01-01T07:59:03.811000+00:00,run_0003
S12,MODEL_A,1970-01-01T00:08:06.814000+00:00,1970-01-01T00:11:20.429000+00:00,run_0004
S12,MODEL_A,1970-01-01T00:09:20.854000+00:00,1970-01-01T00:12:36.835000+00:00,run_0004
S12,MODEL_A,1970-01-01T00:10:05.208000+00:00,1970-01-01T00:13:17.872000+00:00,run_0004
S12,MODEL_A,1970-01-01T00:11:12.212000+00:00,1970-01-01T00:14:25.038000+00:00,run_0004
S12,MODEL_B,1970-01-01T00:11:49.423000+00:00,1970-01-01T00:15:52.518000+00:00,run_0004
S12,MODEL_A,1970-01-01T00:13:21.307000+00:00,1970-01-01T00:16:46.487000+00:00,run_0004
S12,MODEL_A,1970-01-01T00:14:04.611000+00:00,1970-01-01T00:17:30.299000+00:00,run_0004
